,level_0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,median_price,status,x% lower,estimate_profit,estimate_profit%,x%_lower,hypothesis
7950,7950,2787250090,2014-06-18,562000.0,5,3.0,2795,15101,2.0,0,0,3,8,2795.0,0,1996,0,98019,47.7301,-121.972,2750,14567,614171.759,Not Buy,0.0,52171.75899999996,9.3,8.5,H8
7951,7951,8567450060,2014-06-09,563500.0,4,2.5,2800,12831,2.0,0,0,3,8,2800.0,0,2001,0,98019,47.7392,-121.966,2810,10235,615008.56,Not Buy,0.0,51508.560000000056,9.1,8.4,H8
7952,7952,3296900130,2014-10-07,518000.0,4,2.5,2830,13760,2.0,0,0,3,8,2830.0,0,1993,0,98019,47.7334,-121.97,2350,14029,620029.3659999999,Not Buy,0.0,102029.36599999992,19.7,16.5,H8
7953,7953,255520150,2014-09-02,539000.0,3,2.5,2830,9972,2.0,0,0,3,9,2830.0,0,2006,0,98019,47.7382,-121.975,3557,9159,620029.3659999999,Not Buy,0.0,81029.36599999992,15.0,13.1,H8
7954,7954,8568000070,2014-09-05,500000.0,4,2.5,2840,18001,2.0,0,0,3,9,2840.0,0,1994,0,98019,47.7359,-121.962,2500,18001,621702.968,Not Buy,0.0,121702.968,24.3,19.6,H8
7955,7955,5535600520,2014-12-08,550000.0,4,2.5,2850,6809,2.0,0,0,3,9,2850.0,0,2003,0,98019,47.7353,-121.973,2820,7500,623376.57,Not Buy,0.0,73376.56999999995,13.3,11.8,H8
7956,7956,4047200135,2014-08-11,289275.0,3,2.0,2860,24046,1.0,0,0,3,9,1700.0,1160,1985,0,98019,47.7718,-121.904,1460,13648,625050.172,Buy_SRP,30.211097708082026,335775.172,116.1,53.7,H8
7957,7957,8567450220,2014-08-18,550000.0,4,2.5,2890,9045,2.0,0,0,3,8,2890.0,0,2001,0,98019,47.7385,-121.965,2840,10114,630070.978,Not Buy,0.0,80070.978,14.6,12.7,H8
7958,7958,7787920230,2015-04-08,518000.0,5,2.5,2890,13104,2.0,0,0,3,8,2890.0,0,2006,0,98019,47.7277,-121.958,3020,9300,630070.978,Not Buy,0.0,112070.978,21.6,17.8,H8
7959,7959,5535600110,2014-06-18,515500.0,4,2.5,2920,7700,2.0,0,0,3,9,2920.0,0,2003,0,98019,47.7351,-121.975,2920,8943,635091.784,Not Buy,0.0,119591.78399999999,23.2,18.8,H8
7960,7960,5535600150,2015-03-12,565000.0,4,2.5,2980,10459,2.0,0,0,3,9,2980.0,0,2001,0,98019,47.7354,-121.974,2920,7700,645133.396,Not Buy,0.0,80133.39599999995,14.2,12.4,H8
7961,7961,3782760170,2015-02-11,480000.0,4,2.5,2980,4074,2.0,0,0,3,8,2980.0,0,2011,0,98019,47.734,-121.965,2320,4255,645133.396,Not Buy,0.0,165133.39599999995,34.4,25.6,H8
7962,7962,826079047,2014-08-14,500000.0,3,2.25,2990,216057,2.0,0,0,3,9,2990.0,0,1994,0,98019,47.754,-121.942,2840,215622,646806.9979999999,Not Buy,0.0,146806.9979999999,29.4,22.7,H8
7963,7963,8035350120,2015-02-24,515000.0,3,2.5,3020,12184,2.0,0,0,3,8,3020.0,0,2003,0,98019,47.744,-121.976,2980,10029,651827.804,Not Buy,0.0,136827.804,26.6,21.0,H8
7964,7964,808300180,2015-02-11,454000.0,4,2.5,3040,12522,2.0,0,0,3,7,3040.0,0,2000,0,98019,47.7247,-121.959,2490,9742,655175.0079999999,Not Buy,0.0,201175.0079999999,44.3,30.7,H8
7965,7965,808300200,2015-03-19,468000.0,4,2.5,3040,20682,2.0,0,0,3,7,3040.0,0,2000,0,98019,47.7245,-121.959,2670,9742,655175.0079999999,Not Buy,0.0,187175.0079999999,40.0,28.6,H8
7966,7966,1550000463,2014-08-26,637000.0,4,3.5,3080,118918,2.0,0,0,3,9,3080.0,0,2008,0,98019,47.7721,-121.924,1830,434728,661869.416,Not Buy,0.0,24869.41599999997,3.9,3.8,H8
7967,7967,8035350260,2014-10-09,455000.0,5,3.5,3080,7759,2.0,0,0,3,8,2310.0,770,2003,0,98019,47.7454,-121.977,2980,8223,661869.416,Not Buy,0.0,206869.41599999997,45.5,31.3,H8
7968,7968,2826079027,2014-11-12,659000.0,3,2.5,3090,384634,2.0,0,0,3,8,3090.0,0,2007,0,98019,47.7072,-121.927,2200,292645,663543.0179999999,Not Buy,0.0,4543.017999999924,0.7,0.7,H8
7969,7969,2787250240,2015-04-21,564500.0,4,2.75,3100,14568,2.0,0,0,3,8,3100.0,0,1995,0,98019,47.7302,-121.974,2860,14396,665216.62,Not Buy,0.0,100716.62,17.8,15.1,H8
7970,7970,8567450140,2014-08-27,540000.0,5,2.5,3100,10189,2.0,0,0,3,8,3100.0,0,2002,0,98019,47.738,-121.965,2840,10189,665216.62,Not Buy,0.0,125216.62,23.2,18.8,H8
7971,7971,8035350320,2014-07-18,488000.0,3,2.5,3160,13603,2.0,0,0,3,8,3160.0,0,2003,0,98019,47.7443,-121.977,3050,9232,675258.232,Not Buy,0.0,187258.23199999996,38.4,27.7,H8
7972,7972,8035350010,2014-07-15,510000.0,4,2.75,3180,13348,2.0,0,0,3,8,3020.0,160,2004,0,98019,47.7439,-121.977,3020,10029,678605.436,Not Buy,0.0,168605.436,33.1,24.8,H8
7973,7973,2619950060,2014-09-09,465000.0,5,4.0,3210,7200,2.0,0,0,3,8,2410.0,800,2011,0,98019,47.7329,-121.966,2750,7200,683626.242,Not Buy,0.0,218626.24199999997,47.0,32.0,H8
7974,7974,7787920180,2015-05-04,534950.0,5,2.5,3220,10572,2.0,0,0,3,8,3220.0,0,2006,0,98019,47.7268,-121.957,2890,9090,685299.8439999999,Not Buy,0.0,150349.84399999992,28.1,21.9,H8
7975,7975,7787920250,2015-05-01,550000.0,4,2.5,3220,9328,2.0,0,0,3,8,3220.0,0,2006,0,98019,47.7273,-121.958,3020,9300,685299.8439999999,Not Buy,0.0,135299.84399999992,24.6,19.7,H8
7976,7976,1558500050,2014-11-13,435000.0,3,2.5,3380,7074,2.0,0,0,3,8,2200.0,1180,1999,0,98019,47.7462,-121.978,2060,6548,712077.476,Not Buy,0.0,277077.476,63.7,38.9,H8
7977,7977,8724300010,2014-09-09,548000.0,4,3.25,3420,5012,2.0,0,0,3,10,2330.0,1090,2008,0,98019,47.732,-121.982,2320,5465,718771.884,Not Buy,0.0,170771.88399999996,31.2,23.8,H8
7978,7978,3026079055,2014-08-26,598600.0,4,2.75,3470,212639,2.0,0,0,3,7,2070.0,1400,1993,0,98019,47.7066,-121.968,2370,233917,727139.894,Not Buy,0.0,128539.89399999997,21.5,17.7,H8
7979,7979,1526079026,2014-08-13,487500.0,5,3.5,3530,218472,2.0,0,0,3,7,2380.0,1150,1999,0,98019,47.7309,-121.905,2110,211404,737181.5059999999,Not Buy,0.0,249681.50599999994,51.2,33.9,H8
7980,7980,255520260,2015-03-24,624000.0,5,3.75,3570,14648,2.0,0,0,3,9,3570.0,0,2005,0,98019,47.7377,-121.974,3160,7882,743875.914,Not Buy,0.0,119875.91399999999,19.2,16.1,H8
7981,7981,1099950050,2014-12-29,620000.0,4,3.5,3880,8244,2.0,0,0,3,10,3060.0,820,2007,0,98019,47.7426,-121.976,3180,10947,795757.576,Not Buy,0.0,175757.576,28.3,22.1,H8
7982,7982,8568030030,2014-07-29,575000.0,4,3.5,3930,16970,2.0,0,0,3,9,3930.0,0,1997,0,98019,47.7412,-121.966,2740,17219,804125.586,Not Buy,0.0,229125.586,39.8,28.5,H8
7983,7983,255520180,2014-12-18,565000.0,3,2.5,4040,8653,2.0,0,0,3,9,2900.0,1140,2006,0,98019,47.7378,-121.975,3360,8653,822535.208,Not Buy,0.0,257535.20799999998,45.6,31.3,H8
7984,7984,2526069095,2014-06-05,955000.0,4,4.25,5660,193593,2.0,0,0,3,10,4100.0,1560,2001,0,98019,47.7064,-121.981,3620,207141,1093658.7319999998,Not Buy,0.0,138658.73199999984,14.5,12.7,H8
7985,7985,2202500135,2014-11-18,333000.0,5,1.75,1240,8936,1.0,0,0,3,7,1240.0,0,1954,0,98006,47.5738,-122.136,1600,9341,353926.648,Buy_SRP,58.192090395480236,20926.647999999986,6.3,5.9,H8
7986,7986,7502700060,2014-11-19,333000.0,3,1.5,1260,5758,2.0,0,0,3,7,1260.0,0,1999,0,98006,47.5524,-122.139,3090,10142,357273.85199999996,Buy_SRP,58.192090395480236,24273.851999999955,7.3,6.8,H8
7987,7987,1424059130,2015-03-18,247500.0,3,0.75,1300,72309,1.0,0,0,3,6,680.0,620,1950,1987,98006,47.567,-122.124,3080,8395,363968.26,Buy_SRP,68.92655367231639,116468.26000000001,47.1,32.0,H8
7988,7988,8965450190,2015-02-18,295000.0,3,2.5,1500,3060,2.0,0,0,3,7,1500.0,0,1994,0,98006,47.5605,-122.117,2700,7734,397440.3,Buy_SRP,62.96296296296296,102440.29999999999,34.7,25.8,H8
7989,7989,2205700350,2014-11-04,378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850.0,850,1955,0,98006,47.5772,-122.153,1620,9000,430912.33999999997,Buy_SRP,52.4795982423101,52412.33999999997,13.8,12.2,H8
7990,7990,2205500030,2015-01-08,331500.0,4,1.75,1700,14756,1.0,0,0,3,7,850.0,850,1955,0,98006,47.5762,-122.143,1680,10250,430912.33999999997,Buy_SRP,58.3804143126177,99412.33999999997,30.0,23.1,H8
7991,7991,6072500490,2014-08-01,423800.0,3,2.5,1940,7415,2.0,0,0,3,8,1940.0,0,1965,0,98006,47.542,-122.176,1940,8425,471078.788,Buy_SRP,46.79221594475832,47278.788,11.2,10.0,H8
7992,7992,5056500260,2014-05-02,440000.0,4,2.25,2160,8119,1.0,0,0,3,8,1080.0,1080,1966,0,98006,47.5443,-122.177,1850,9000,507898.032,Buy_SRP,44.75831763967357,67898.032,15.4,13.4,H8
7993,7993,6028000090,2015-01-26,438000.0,3,2.25,2340,14279,1.0,0,0,3,8,1340.0,1000,1965,0,98006,47.5715,-122.124,2340,13600,538022.868,Buy_SRP,45.00941619585688,100022.86800000002,22.8,18.6,H8
7994,7994,1324059048,2014-07-21,500000.0,3,2.5,2410,34848,1.5,0,0,3,8,2410.0,0,1976,0,98006,47.5694,-122.12,2420,16424,549738.0819999999,Buy_SRP,37.22536095417451,49738.08199999994,9.9,9.0,H8
7995,7995,6072600200,2015-04-17,470500.0,5,2.5,2500,9248,1.0,0,0,3,8,1300.0,1200,1966,0,98006,47.5415,-122.18,2090,8568,564800.5,Buy_SRP,40.92906465787822,94300.5,20.0,16.7,H8
7996,7996,2600100180,2014-10-20,555000.0,4,2.75,2600,19275,1.0,0,0,3,8,1620.0,980,1978,0,98006,47.5523,-122.162,2230,10119,581536.52,Buy_SRP,30.320150659133706,26536.52000000002,4.8,4.6,H8
7997,7997,6072700110,2014-05-20,615000.0,4,2.75,2820,13193,1.0,0,0,3,8,1860.0,960,1965,0,98006,47.5579,-122.174,2580,13193,618355.764,Buy,22.787193973634658,3355.7639999999665,0.5,0.5,H8
7998,7998,2205700470,2015-01-22,650500.0,5,4.25,3920,11412,2.0,0,0,3,7,3920.0,0,1955,2005,98006,47.5766,-122.151,1400,9750,802451.9839999999,Buy,18.330194601381045,151951.98399999994,23.4,18.9,H8
7999,7999,3343301343,2014-11-20,880000.0,5,3.5,4600,8764,2.0,0,0,3,10,3180.0,1420,2007,0,98006,47.5491,-122.19,3210,9431,916256.9199999999,Not Buy,0.0,36256.919999999925,4.1,4.0,H8
8000,8000,3343301490,2014-09-09,818500.0,5,3.5,4790,12957,2.0,0,1,3,9,3110.0,1680,2005,0,98006,47.5469,-122.194,2620,13538,948055.358,Not Buy,0.0,129555.35800000001,15.8,13.7,H8
8001,8001,2424059170,2015-02-19,900000.0,5,6.0,7120,40806,2.0,0,4,3,12,5480.0,1640,2007,0,98006,47.5451,-122.114,3440,36859,1338004.6239999998,Not Buy,0.0,438004.62399999984,48.7,32.7,H8
8002,8002,3298500690,2014-07-08,300000.0,3,1.0,1150,7314,1.0,0,0,3,7,1150.0,0,1960,0,98008,47.6246,-122.113,1350,7350,338864.23,Buy_SRP,44.18085403293329,38864.22999999998,13.0,11.5,H8
8003,8003,8857100060,2014-11-10,277700.0,2,1.5,1240,1055,2.0,0,0,3,8,1200.0,40,1967,0,98008,47.6104,-122.112,1410,1340,353926.648,Buy_SRP,48.33007721648526,76226.64799999999,27.4,21.5,H8
8004,8004,8857310010,2014-12-19,268500.0,2,1.5,1290,1749,1.0,0,0,3,8,660.0,630,1969,0,98008,47.6118,-122.116,1860,1749,362294.658,Buy_SRP,50.041864359475305,93794.658,34.9,25.9,H8
8005,8005,8857100180,2015-04-13,350000.0,3,2.25,1410,1340,2.0,0,0,3,8,1370.0,40,1967,0,98008,47.6108,-122.113,1730,2748,382377.882,Buy_SRP,34.87766303842218,32377.881999999983,9.3,8.5,H8
8006,8006,4036801170,2014-10-13,380000.0,4,1.75,1760,7300,1.0,0,0,3,7,880.0,880,1956,0,98008,47.6034,-122.125,1680,7500,440953.952,Buy_SRP,29.295748441715507,60953.95199999999,16.0,13.8,H8
8007,8007,4036800770,2014-09-17,375000.0,4,1.5,1770,6650,1.0,0,0,3,7,1770.0,0,1958,0,98008,47.6011,-122.124,1600,7000,442627.554,Buy_SRP,30.226067541166625,67627.554,18.0,15.3,H8
8008,8008,4037500110,2014-05-06,404000.0,4,1.75,1840,10720,1.0,0,0,3,7,960.0,880,1958,0,98008,47.6074,-122.125,1840,9044,454342.768,Buy,24.830216764350176,50342.76799999998,12.5,11.1,H8
8009,8009,9557300190,2014-07-11,440000.0,3,2.25,1900,7225,1.0,0,0,3,8,1220.0,680,1970,0,98008,47.6394,-122.113,1900,7399,464384.38,Buy,18.131919248302165,24384.380000000005,5.5,5.3,H8
8010,8010,4039500390,2014-10-17,465000.0,3,2.25,1920,7300,1.0,0,0,3,7,1240.0,680,1961,0,98008,47.6078,-122.128,1920,7700,467731.584,Buy,13.480323751046608,2731.5839999999735,0.6,0.6,H8
8011,8011,7752400075,2015-04-28,450000.0,3,2.25,1960,10682,1.0,0,0,3,7,1960.0,0,1957,0,98008,47.6319,-122.124,1540,10682,474425.99199999997,Buy,16.271281049399946,24425.99199999997,5.4,5.1,H8
8012,8012,686100380,2014-10-27,472000.0,5,2.0,2030,9804,1.0,0,0,3,7,1110.0,920,1963,0,98008,47.6297,-122.114,1930,7990,486141.206,Buy,12.177877011815053,14141.206000000006,3.0,2.9,H8
8013,8013,1036700220,2014-11-10,470000.0,4,2.0,2410,4680,2.0,0,0,3,9,2410.0,0,1974,0,98008,47.6234,-122.113,1910,4611,549738.0819999999,Buy,12.550004651595492,79738.08199999994,17.0,14.5,H8
8014,8014,4046400440,2014-08-06,532500.0,4,2.5,2490,8750,2.0,0,0,3,8,2040.0,450,1976,0,98008,47.5931,-122.116,2120,10240,563126.898,Buy,0.9210159084566016,30626.898000000045,5.8,5.4,H8
8015,8015,9557300040,2015-02-25,539000.0,5,2.25,2590,7245,1.0,0,0,3,8,1510.0,1080,1973,0,98008,47.6398,-122.111,1930,7245,579862.9180000001,Not Buy,0.0,40862.91800000006,7.6,7.0,H8
8016,8016,4038800580,2014-06-04,565000.0,5,2.5,2650,11455,1.0,0,0,3,7,1400.0,1250,1961,0,98008,47.6141,-122.116,1960,9880,589904.53,Not Buy,0.0,24904.530000000028,4.4,4.2,H8
8017,8017,4384000020,2014-07-03,605000.0,4,2.5,2800,10786,1.0,0,0,3,8,1420.0,1380,1970,0,98008,47.5959,-122.116,2140,10788,615008.56,Not Buy,0.0,10008.560000000056,1.7,1.6,H8
8018,8018,7525300260,2014-06-23,502000.0,6,2.5,2890,8122,1.0,0,0,3,8,1630.0,1260,1977,0,98008,47.5886,-122.113,2730,9915,630070.978,Buy,6.595962415108381,128070.978,25.5,20.3,H8
8019,8019,1066100260,2014-06-20,681500.0,5,2.75,3260,11700,1.0,0,0,3,8,1630.0,1630,1964,0,98008,47.6169,-122.104,2860,11700,691994.252,Not Buy,0.0,10494.251999999979,1.5,1.5,H8
8020,8020,7379700051,2015-04-10,375000.0,3,1.75,1590,14766,1.0,0,0,3,8,1590.0,0,1963,0,98007,47.5902,-122.147,2040,10190,412502.718,Buy_SRP,32.065217391304344,37502.71799999999,10.0,9.1,H8
8021,8021,643500030,2014-11-14,431650.0,5,2.5,1710,7700,1.5,0,0,3,7,1710.0,0,1962,0,98007,47.5922,-122.146,1530,7700,432585.942,Buy,21.802536231884062,935.9419999999809,0.2,0.2,H8
8022,8022,7923600250,2015-05-15,450000.0,5,2.0,1870,7344,1.5,0,0,3,7,1870.0,0,1960,0,98007,47.5951,-122.144,1870,7650,459363.57399999996,Buy,18.478260869565222,9363.573999999964,2.1,2.0,H8
8023,8023,1560800150,2015-04-05,450000.0,4,2.5,1900,9240,1.0,0,0,3,7,1900.0,0,1962,0,98007,47.6167,-122.137,2040,8052,464384.38,Buy,18.478260869565222,14384.380000000005,3.2,3.1,H8
8024,8024,1562100340,2014-08-28,295000.0,4,3.0,2120,7650,2.0,0,0,3,8,2120.0,0,1964,0,98007,47.6214,-122.14,2260,7885,501203.624,Buy_SRP,46.55797101449275,206203.624,69.9,41.1,H8
8025,8025,1433500050,2014-12-02,549950.0,4,2.5,2720,13500,1.0,0,0,3,8,1510.0,1210,1969,0,98007,47.6191,-122.145,2510,12350,601619.744,Buy,0.371376811594204,51669.74399999995,9.4,8.6,H8
8026,8026,4038400150,2014-11-13,465000.0,3,1.75,2760,9137,1.0,0,0,3,7,1380.0,1380,1960,0,98007,47.6079,-122.132,1980,9137,608314.152,Buy,15.760869565217394,143314.152,30.8,23.6,H8
8027,8027,3296000170,2014-12-29,555000.0,5,2.75,2810,13144,1.0,0,0,3,8,1440.0,1370,1964,0,98007,47.6199,-122.141,2480,13144,616682.162,Not Buy,0.0,61682.16200000001,11.1,10.0,H8
8028,8029,8617000060,2014-07-08,711600.0,4,3.0,3580,9316,2.5,0,0,3,10,2370.0,1210,1991,0,98007,47.595,-122.133,2580,9242,745549.516,Not Buy,0.0,33949.515999999945,4.8,4.6,H8
8029,8030,2077700042,2014-06-26,530000.0,3,2.0,2330,26571,2.5,0,0,3,8,2330.0,0,1987,0,98005,47.6009,-122.158,2030,20037,536349.2660000001,Buy,26.132404181184665,6349.2660000000615,1.2,1.2,H8
8030,8031,9542600070,2014-12-02,516000.0,3,3.0,2330,7304,1.0,0,0,3,9,1300.0,1030,1971,0,98005,47.5982,-122.172,2330,9518,536349.2660000001,Buy_SRP,28.08362369337979,20349.26600000006,3.9,3.8,H8
8031,8032,6205500580,2014-12-10,530000.0,3,2.5,2640,13775,1.0,0,0,3,8,1550.0,1090,1978,0,98005,47.5875,-122.177,2120,12432,588230.928,Buy,26.132404181184665,58230.927999999956,11.0,9.9,H8
8032,8033,424059100,2015-03-27,449228.0,5,2.5,3020,24750,1.0,0,0,3,8,1650.0,1370,1965,0,98005,47.5897,-122.179,2930,16062,651827.804,Buy_SRP,37.38982578397213,202599.804,45.1,31.1,H8
8033,8034,6669100070,2014-05-12,900000.0,4,3.25,4700,38412,2.0,0,0,3,10,3420.0,1280,1978,0,98005,47.6445,-122.167,3640,35571,932992.94,Not Buy,0.0,32992.939999999944,3.7,3.5,H8
8034,8035,2225059273,2014-11-14,975000.0,5,3.5,5470,35071,2.0,0,0,3,11,4590.0,880,1976,0,98005,47.6368,-122.159,3600,35074,1061860.294,Not Buy,0.0,86860.294,8.9,8.2,H8
8035,8036,3630070010,2015-03-11,310000.0,2,1.0,1050,2699,1.0,0,0,3,7,1050.0,0,2005,0,98029,47.5471,-121.996,1240,2671,322128.20999999996,Buy_SRP,44.64285714285714,12128.209999999963,3.9,3.8,H8
8036,8037,3630060040,2014-09-11,285000.0,2,1.0,1050,3088,1.0,0,0,3,7,1050.0,0,2005,0,98029,47.5471,-121.996,1890,2772,322128.20999999996,Buy_SRP,49.10714285714286,37128.20999999996,13.0,11.5,H8
8037,8038,4057300030,2014-11-14,310000.0,3,1.5,1140,3292,2.0,0,0,3,7,1140.0,0,1988,0,98029,47.5701,-122.017,1150,3592,337190.628,Buy_SRP,44.64285714285714,27190.628000000026,8.8,8.1,H8
8038,8039,4057300170,2014-06-02,305000.0,2,1.5,1140,2980,2.0,0,0,3,7,1140.0,0,1988,0,98029,47.5707,-122.018,1150,2981,337190.628,Buy_SRP,45.53571428571429,32190.628000000026,10.6,9.5,H8
8039,8040,4057300180,2014-08-07,310000.0,3,1.5,1140,3104,2.0,0,0,3,7,1140.0,0,1988,0,98029,47.5707,-122.018,1150,2981,337190.628,Buy_SRP,44.64285714285714,27190.628000000026,8.8,8.1,H8
8040,8041,4057300200,2014-12-22,310000.0,3,1.5,1150,3323,2.0,0,0,3,7,1150.0,0,1988,0,98029,47.5707,-122.017,1150,2980,338864.23,Buy_SRP,44.64285714285714,28864.22999999998,9.3,8.5,H8
8041,8042,3629960600,2015-03-12,350000.0,3,1.75,1260,1111,2.0,0,0,3,8,1260.0,0,2003,0,98029,47.5476,-122.005,1410,1630,357273.85199999996,Buy_SRP,37.5,7273.851999999955,2.1,2.0,H8
8042,8043,3630080120,2014-09-19,358000.0,3,2.5,1400,1529,2.0,0,0,3,7,1400.0,0,2005,0,98029,47.5535,-121.997,1440,1536,380704.28,Buy_SRP,36.07142857142858,22704.280000000028,6.3,6.0,H8
8043,8044,3630000150,2015-01-28,358500.0,2,1.75,1400,865,2.0,0,0,3,8,1110.0,290,2005,0,98029,47.5478,-121.999,1380,1107,380704.28,Buy_SRP,35.98214285714286,22204.280000000028,6.2,5.8,H8
8044,8045,3629960060,2014-09-04,362000.0,3,2.75,1420,955,2.0,0,0,3,8,1160.0,260,2004,0,98029,47.5477,-122.003,1420,955,384051.484,Buy_SRP,35.357142857142854,22051.483999999997,6.1,5.7,H8
8045,8046,3904930530,2015-04-14,350000.0,3,2.0,1440,5469,1.0,0,0,3,8,1440.0,0,1988,0,98029,47.5753,-122.017,1980,6198,387398.68799999997,Buy_SRP,37.5,37398.687999999966,10.7,9.7,H8
8046,8047,3630020380,2014-11-07,379770.0,3,2.5,1470,1779,2.0,0,0,3,8,1160.0,310,2005,0,98029,47.5472,-121.998,1470,1576,392419.49399999995,Buy_SRP,32.18392857142857,12649.493999999948,3.3,3.2,H8
8047,8048,3630080070,2014-07-10,348000.0,3,2.5,1500,2255,2.0,0,0,3,7,1500.0,0,2005,0,98029,47.5538,-121.997,1440,2040,397440.3,Buy_SRP,37.857142857142854,49440.29999999999,14.2,12.4,H8
8048,8049,3630010020,2014-12-29,376000.0,3,2.0,1540,1827,2.0,0,0,3,8,1540.0,0,2005,0,98029,47.5479,-121.999,1560,2058,404134.708,Buy_SRP,32.85714285714286,28134.707999999984,7.5,7.0,H8
8049,8050,3630010040,2014-05-23,402000.0,3,2.0,1540,1827,2.0,0,0,3,8,1540.0,0,2005,0,98029,47.5479,-121.998,1540,1827,404134.708,Buy_SRP,28.214285714285715,2134.707999999984,0.5,0.5,H8
8050,8051,8138870060,2014-08-13,395825.0,2,2.5,1590,1679,2.0,0,0,3,8,1590.0,0,2012,0,98029,47.5449,-122.011,1590,1680,412502.718,Buy_SRP,29.316964285714285,16677.717999999993,4.2,4.0,H8
8051,8052,3629960680,2014-09-26,395000.0,2,2.25,1620,1841,2.0,0,0,3,8,1540.0,80,2004,0,98029,47.5483,-122.004,1530,1831,417523.524,Buy_SRP,29.464285714285708,22523.523999999976,5.7,5.4,H8
8052,8053,8929000330,2014-07-29,404763.0,3,2.5,1690,1609,2.0,0,0,3,8,1150.0,540,2014,0,98029,47.5521,-121.998,1690,1860,429238.738,Buy_SRP,27.720892857142854,24475.738000000012,6.0,5.7,H8
8053,8054,8929000030,2014-08-21,419990.0,3,2.5,1690,1689,2.0,0,0,3,8,1150.0,540,2014,0,98029,47.5528,-121.999,1540,1689,429238.738,Buy,25.001785714285717,9248.738000000012,2.2,2.2,H8
8054,8055,8929000280,2014-05-19,386591.0,3,2.5,1690,1613,2.0,0,0,3,8,1150.0,540,2014,0,98029,47.5518,-121.998,1690,1662,429238.738,Buy_SRP,30.96589285714286,42647.73800000001,11.0,9.9,H8
8055,8056,8929000290,2014-05-14,372977.0,3,2.5,1690,1618,2.0,0,0,3,8,1150.0,540,2014,0,98029,47.5518,-121.998,1690,1618,429238.738,Buy_SRP,33.39696428571428,56261.73800000001,15.1,13.1,H8
8056,8057,8929000360,2014-08-05,413565.0,3,2.5,1690,1613,2.0,0,0,3,8,1150.0,540,2014,0,98029,47.5524,-121.998,1690,1619,429238.738,Buy,26.14910714285714,15673.738000000012,3.8,3.7,H8
8057,8058,8665050450,2014-09-12,435000.0,3,2.5,1730,4065,2.0,0,0,3,8,1730.0,0,1996,0,98029,47.5668,-122.005,1730,4094,435933.146,Buy,22.32142857142857,933.1460000000079,0.2,0.2,H8
8058,8059,3905050240,2014-06-24,425000.0,3,2.5,1930,4500,2.0,0,0,3,8,1930.0,0,1990,0,98029,47.5791,-122.001,1770,4500,469405.186,Buy,24.10714285714286,44405.18599999999,10.4,9.5,H8
8059,8060,8929000350,2014-08-04,472217.0,3,2.5,2010,2212,2.0,0,0,3,8,1390.0,620,2014,0,98029,47.5523,-121.998,1690,1619,482794.002,Buy,15.675535714285715,10577.001999999979,2.2,2.2,H8
8060,8061,8929000380,2014-08-05,479990.0,3,2.5,2010,2386,2.0,0,0,3,8,1390.0,620,2014,0,98029,47.5525,-121.998,1690,1870,482794.002,Buy,14.287499999999998,2804.0019999999786,0.6,0.6,H8
8061,8062,8929000040,2014-08-20,462608.0,3,2.5,2010,2778,2.0,0,0,3,8,1390.0,620,2014,0,98029,47.5528,-121.999,1540,1689,482794.002,Buy,17.39142857142857,20186.00199999998,4.4,4.2,H8
8062,8063,8929000270,2014-05-12,453246.0,3,2.5,2010,2287,2.0,0,0,3,8,1390.0,620,2014,0,98029,47.5517,-121.998,1690,1662,482794.002,Buy,19.06321428571428,29548.00199999998,6.5,6.1,H8
8063,8064,3630110370,2014-06-24,420000.0,3,2.5,2140,3821,2.0,0,0,3,8,2140.0,0,2005,0,98029,47.5541,-121.995,2860,3841,504550.828,Buy,25.0,84550.82799999998,20.1,16.8,H8
8064,8065,3904990430,2015-01-29,495000.0,5,2.5,2200,4942,2.0,0,0,3,8,2200.0,0,1989,0,98029,47.5772,-122.001,2200,5924,514592.44,Buy,11.607142857142861,19592.440000000002,4.0,3.8,H8
8065,8066,3904940140,2014-10-06,550000.0,4,2.5,2420,8056,1.0,0,0,3,8,1680.0,740,1988,0,98029,47.5748,-122.013,2160,6807,551411.684,Buy,1.7857142857142905,1411.6840000000084,0.3,0.3,H8
8066,8067,3904990030,2014-07-09,561000.0,4,2.5,2570,5250,2.0,0,0,3,8,2570.0,0,1990,0,98029,47.5763,-122.0,2260,5392,576515.7139999999,Not Buy,0.0,15515.71399999992,2.8,2.7,H8
8067,8068,6446200050,2015-05-04,540000.0,3,1.75,2590,25992,1.0,0,0,3,8,1970.0,620,1968,0,98029,47.5521,-122.03,2590,29250,579862.9180000001,Buy,3.57142857142857,39862.91800000006,7.4,6.9,H8
8068,8069,3905080250,2014-09-26,575000.0,4,2.5,2630,6247,2.0,0,0,3,8,2630.0,0,1992,0,98029,47.5662,-122.0,2130,4668,586557.326,Not Buy,0.0,11557.326000000001,2.0,2.0,H8
8069,8070,6446200190,2015-04-20,563750.0,4,2.75,2690,25000,1.0,0,0,3,8,1750.0,940,1978,0,98029,47.5537,-122.026,2640,28250,596598.938,Not Buy,0.0,32848.937999999966,5.8,5.5,H8
